,Confirmed,Country/Region,Deaths,Date,region,Recovered,Suspected,Time,Latitude,Longitude,Y,M,D,date_new
2414,4.0,Australia,0.0,2020-02-06,New South Wales,2.0,0.0,03:13:22,-31.8759835,147.2869493,2020,02,06,06-02-2020
2415,4.0,Australia,0.0,2020-02-01,Victoria,0.0,0.0,18:12:49,-36.5986096,144.6780052,2020,02,01,01-02-2020
2416,4.0,Canada,0.0,2020-02-07,British Columbia,0.0,0.0,05:43:03,55.001251,-125.002441,2020,02,07,07-02-2020
2417,3.0,India,0.0,2020-02-03,India,0.0,0.0,21:43:02,22.3511148,78.6677428,2020,02,03,03-02-2020
2418,3.0,Italy,0.0,2020-02-07,Italy,0.0,0.0,17:53:02,42.6384261,12.674297,2020,02,07,07-02-2020
2419,3.0,Philippines,1.0,2020-02-12,Philippines,1.0,0.0,07:43:02,12.7503486,122.7312101,2020,02,12,12-02-2020
2420,2.0,Australia,0.0,2020-02-02,South Australia,0.0,0.0,22:33:07,-30.5343665,135.6301212,2020,02,02,02-02-2020
2421,2.0,Canada,0.0,2020-02-04,"Toronto, ON",0.0,0.0,00:13:06,43.653963,-79.387207,2020,02,04,04-02-2020
2422,2.0,Russia,0.0,2020-02-12,Russia,2.0,0.0,14:43:03,64.6863136,97.7453061,2020,02,12,12-02-2020
2423,2.0,Spain,0.0,2020-02-09,Spain,0.0,0.0,20:33:03,39.3262345,-4.8380649,2020,02,09,09-02-2020
2424,2.0,US,0.0,2020-02-09,"Chicago, IL",2.0,0.0,19:03:03,41.8755616,-87.6244212,2020,02,09,09-02-2020
2425,2.0,US,0.0,2020-02-03,"San Benito, CA",0.0,0.0,03:53:02,36.6248089,-121.1177379,2020,02,03,03-02-2020
2426,2.0,US,0.0,2020-02-13,"San Diego County, CA",0.0,0.0,03:13:08,32.9637838,-116.7706277,2020,02,13,13-02-2020
2427,2.0,US,0.0,2020-02-03,"Santa Clara, CA",0.0,0.0,00:43:02,37.2333253,-121.6846349,2020,02,03,03-02-2020
2428,1.0,Belgium,0.0,2020-02-04,Belgium,0.0,0.0,15:43:02,50.6402809,4.6667145,2020,02,04,04-02-2020
2429,1.0,Cambodia,0.0,2020-02-12,Cambodia,1.0,0.0,07:43:02,13.5066394,104.869423,2020,02,12,12-02-2020
2430,1.0,Canada,0.0,2020-02-12,"London, ON",1.0,0.0,18:53:03,42.9836747,-81.2496068,2020,02,12,12-02-2020
2431,1.0,Finland,0.0,2020-02-12,Finland,1.0,0.0,00:03:12,63.2467777,25.9209164,2020,02,12,12-02-2020
2432,1.0,Mainland China,0.0,2020-02-12,Tibet,1.0,0.0,06:43:02,31.894343149999997,87.07813712706509,2020,02,12,12-02-2020
2433,1.0,Nepal,0.0,2020-02-12,Nepal,1.0,0.0,14:43:03,28.1083929,84.0917139,2020,02,12,12-02-2020
2434,1.0,Sri Lanka,0.0,2020-02-08,Sri Lanka,1.0,0.0,03:43:03,7.5554942,80.7137847,2020,02,08,08-02-2020
2435,1.0,Sweden,0.0,2020-02-01,Sweden,0.0,0.0,02:13:26,59.6749712,14.5208584,2020,02,01,01-02-2020
2436,1.0,US,0.0,2020-02-01,"Boston, MA",0.0,0.0,19:43:03,42.3602534,-71.0582912,2020,02,01,01-02-2020
2437,1.0,US,0.0,2020-02-01,"Los Angeles, CA",0.0,0.0,19:53:03,34.0536909,-118.2427666,2020,02,01,01-02-2020
2438,1.0,US,0.0,2020-02-05,"Madison, WI",0.0,0.0,21:53:02,43.074761,-89.3837613,2020,02,05,05-02-2020
2439,1.0,US,0.0,2020-02-01,"Orange, CA",0.0,0.0,19:53:03,45.8413676,-74.2168946,2020,02,01,01-02-2020
2440,1.0,US,0.0,2020-02-09,"Seattle, WA",1.0,0.0,07:03:04,47.6038321,-122.3300624,2020,02,09,09-02-2020
2441,1.0,US,0.0,2020-02-01,"Tempe, AZ",0.0,0.0,19:43:03,33.4255056,-111.9400125,2020,02,01,01-02-2020
2442,31728.0,Mainland China,974.0,2020-02-10,Hubei,2222.0,0.0,23:33:02,31.15172525,112.87832224656043,2020,02,10,10-02-2020
2443,1159.0,Mainland China,1.0,2020-02-10,Guangdong,167.0,0.0,13:43:02,23.1357694,113.1982688,2020,02,10,10-02-2020
2444,1092.0,Mainland China,0.0,2020-02-10,Zhejiang,242.0,0.0,14:13:12,29.0000001,119.9999999,2020,02,10,10-02-2020
2445,1073.0,Mainland China,6.0,2020-02-10,Henan,191.0,0.0,13:53:02,34.0000001,113.9999999,2020,02,10,10-02-2020
2446,879.0,Mainland China,1.0,2020-02-10,Hunan,208.0,0.0,13:53:02,27.9995878,112.009538,2020,02,10,10-02-2020
2447,830.0,Mainland China,3.0,2020-02-10,Anhui,88.0,0.0,07:23:04,32.0,117.0,2020,02,10,10-02-2020
2448,771.0,Mainland China,1.0,2020-02-10,Jiangxi,105.0,0.0,13:53:02,28.0,116.0,2020,02,10,10-02-2020
2449,492.0,Mainland China,0.0,2020-02-10,Jiangsu,81.0,0.0,14:03:05,33.0000001,119.9999999,2020,02,10,10-02-2020
2450,486.0,Mainland China,2.0,2020-02-10,Chongqing,66.0,0.0,23:43:02,29.5585712,106.5492822,2020,02,10,10-02-2020
2451,466.0,Mainland China,1.0,2020-02-10,Shandong,66.0,0.0,09:33:02,36.0000001,118.9999999,2020,02,10,10-02-2020
2452,405.0,Mainland China,1.0,2020-02-10,Sichuan,80.0,0.0,10:03:02,30.5000001,102.4999999,2020,02,10,10-02-2020
2453,337.0,Mainland China,2.0,2020-02-10,Beijing,44.0,0.0,03:13:08,39.906217,116.3912757,2020,02,10,10-02-2020
2454,331.0,Mainland China,7.0,2020-02-10,Heilongjiang,30.0,0.0,07:33:05,48.0000047,127.999992,2020,02,10,10-02-2020
2455,299.0,Mainland China,1.0,2020-02-10,Shanghai,48.0,0.0,06:03:13,31.2322758,121.4692071,2020,02,10,10-02-2020
2456,261.0,Mainland China,0.0,2020-02-10,Fujian,39.0,0.0,14:03:05,26.5450001,117.842778,2020,02,10,10-02-2020
2457,218.0,Mainland China,2.0,2020-02-10,Hebei,41.0,0.0,10:03:02,39.0000001,116.0,2020,02,10,10-02-2020
2458,213.0,Mainland China,0.0,2020-02-10,Shaanxi,30.0,0.0,13:23:06,36.0,109.0,2020,02,10,10-02-2020
2459,210.0,Mainland China,1.0,2020-02-10,Guangxi,24.0,0.0,14:03:05,24.0,109.0,2020,02,10,10-02-2020
2460,149.0,Mainland China,0.0,2020-02-10,Yunnan,19.0,0.0,09:43:02,25.0,102.0,2020,02,10,10-02-2020
2461,138.0,Mainland China,3.0,2020-02-10,Hainan,19.0,0.0,09:33:02,19.2000001,109.5999999,2020,02,10,10-02-2020
2462,135.0,Others,0.0,2020-02-10,Diamond Princess cruise ship,0.0,0.0,16:03:12,35.4498,139.6649,2020,02,10,10-02-2020
2463,119.0,Mainland China,0.0,2020-02-09,Shanxi,25.0,0.0,23:43:02,37.0,112.0,2020,02,09,09-02-2020
2464,109.0,Mainland China,1.0,2020-02-10,Guizhou,10.0,0.0,12:33:02,27.0,107.0,2020,02,10,10-02-2020
2465,108.0,Mainland China,0.0,2020-02-10,Liaoning,13.0,0.0,14:03:05,40.9975197,122.9955469,2020,02,10,10-02-2020
2466,95.0,Mainland China,1.0,2020-02-10,Tianjin,8.0,0.0,14:23:08,39.1235635,117.1980785,2020,02,10,10-02-2020
2467,86.0,Mainland China,2.0,2020-02-11,Gansu,21.0,0.0,00:13:04,38.0000001,101.9999999,2020,02,11,11-02-2020
2468,81.0,Mainland China,1.0,2020-02-11,Jilin,13.0,0.0,00:23:02,42.9995032,125.9816054,2020,02,11,11-02-2020
2469,58.0,Mainland China,0.0,2020-02-10,Inner Mongolia,5.0,0.0,02:43:05,43.2443242,114.3251664,2020,02,10,10-02-2020
2470,49.0,Mainland China,0.0,2020-02-10,Ningxia,13.0,0.0,01:43:02,37.0000001,105.9999999,2020,02,10,10-02-2020
2471,49.0,Mainland China,0.0,2020-02-10,Xinjiang,0.0,0.0,01:13:06,41.7574769,87.16738423046897,2020,02,10,10-02-2020
2472,45.0,Singapore,0.0,2020-02-10,Singapore,2.0,0.0,19:03:02,1.357107,103.8194992,2020,02,10,10-02-2020
2473,38.0,Hong Kong,1.0,2020-02-10,Hong Kong,0.0,0.0,10:13:06,22.2793278,114.1628131,2020,02,10,10-02-2020
2474,32.0,Thailand,0.0,2020-02-08,Thailand,10.0,0.0,12:53:01,14.8971921,100.83273,2020,02,08,08-02-2020
2475,27.0,South Korea,0.0,2020-02-10,South Korea,3.0,0.0,03:03:09,36.638392,127.6961188,2020,02,10,10-02-2020
2476,26.0,Japan,0.0,2020-02-10,Japan,4.0,0.0,21:33:02,36.5748441,139.2394179,2020,02,10,10-02-2020
2477,18.0,Mainland China,0.0,2020-02-06,Qinghai,3.0,0.0,02:13:15,35.40709525,95.95211573241954,2020,02,06,06-02-2020
2478,18.0,Malaysia,0.0,2020-02-10,Malaysia,1.0,0.0,03:03:09,4.5693754,102.2656823,2020,02,10,10-02-2020
2479,18.0,Taiwan,0.0,2020-02-09,Taiwan,1.0,0.0,09:13:11,23.9739374,120.9820179,2020,02,09,09-02-2020
2480,14.0,Germany,0.0,2020-02-09,Germany,0.0,0.0,06:13:11,51.0834196,10.4234469,2020,02,09,09-02-2020
2481,14.0,Vietnam,0.0,2020-02-10,Vietnam,1.0,0.0,03:03:09,13.2904027,108.4265113,2020,02,10,10-02-2020
2482,11.0,France,0.0,2020-02-08,France,0.0,0.0,09:53:01,46.603354,1.8883335,2020,02,08,08-02-2020
2483,10.0,Macau,0.0,2020-02-06,Macau,1.0,0.0,14:23:04,22.1757605,113.5514142,2020,02,06,06-02-2020
2484,8.0,UK,0.0,2020-02-10,UK,0.0,0.0,19:03:02,54.7023545,-3.2765753,2020,02,10,10-02-2020
2485,8.0,United Arab Emirates,0.0,2020-02-10,United Arab Emirates,0.0,0.0,23:03:09,24.0002488,53.9994829,2020,02,10,10-02-2020
2486,5.0,Australia,0.0,2020-02-09,Queensland,0.0,0.0,19:33:02,-22.1646782,144.5844903,2020,02,09,09-02-2020
2487,4.0,Australia,0.0,2020-02-06,New South Wales,2.0,0.0,03:13:22,-31.8759835,147.2869493,2020,02,06,06-02-2020
2488,4.0,Australia,0.0,2020-02-01,Victoria,0.0,0.0,18:12:49,-36.5986096,144.6780052,2020,02,01,01-02-2020
2489,4.0,Canada,0.0,2020-02-07,British Columbia,0.0,0.0,05:43:03,55.001251,-125.002441,2020,02,07,07-02-2020
2490,3.0,India,0.0,2020-02-03,India,0.0,0.0,21:43:02,22.3511148,78.6677428,2020,02,03,03-02-2020
2491,3.0,Italy,0.0,2020-02-07,Italy,0.0,0.0,17:53:02,42.6384261,12.674297,2020,02,07,07-02-2020
2492,3.0,Philippines,1.0,2020-02-07,Philippines,0.0,0.0,16:43:04,12.7503486,122.7312101,2020,02,07,07-02-2020
2493,2.0,Australia,0.0,2020-02-02,South Australia,0.0,0.0,22:33:07,-30.5343665,135.6301212,2020,02,02,02-02-2020
2494,2.0,Canada,0.0,2020-02-04,"Toronto, ON",0.0,0.0,00:13:06,43.653963,-79.387207,2020,02,04,04-02-2020
2495,2.0,Russia,0.0,2020-01-31,Russia,0.0,0.0,16:13:45,64.6863136,97.7453061,2020,01,31,31-01-2020
2496,2.0,Spain,0.0,2020-02-09,Spain,0.0,0.0,20:33:03,39.3262345,-4.8380649,2020,02,09,09-02-2020
2497,2.0,US,0.0,2020-02-09,"Chicago, IL",2.0,0.0,19:03:03,41.8755616,-87.6244212,2020,02,09,09-02-2020
2498,2.0,US,0.0,2020-02-03,"San Benito, CA",0.0,0.0,03:53:02,36.6248089,-121.1177379,2020,02,03,03-02-2020
2499,2.0,US,0.0,2020-02-03,"Santa Clara, CA",0.0,0.0,00:43:02,37.2333253,-121.6846349,2020,02,03,03-02-2020
2500,1.0,Belgium,0.0,2020-02-04,Belgium,0.0,0.0,15:43:02,50.6402809,4.6667145,2020,02,04,04-02-2020
2501,1.0,Cambodia,0.0,2020-01-31,Cambodia,0.0,0.0,08:15:53,13.5066394,104.869423,2020,01,31,31-01-2020
2502,1.0,Canada,0.0,2020-02-04,"London, ON",0.0,0.0,00:03:11,42.9836747,-81.2496068,2020,02,04,04-02-2020
2503,1.0,Finland,0.0,2020-01-31,Finland,0.0,0.0,08:15:53,63.2467777,25.9209164,2020,01,31,31-01-2020
2504,1.0,Mainland China,0.0,2020-02-01,Tibet,0.0,0.0,01:52:40,31.894343149999997,87.07813712706509,2020,02,01,01-02-2020
2505,1.0,Nepal,0.0,2020-01-31,Nepal,0.0,0.0,08:15:53,28.1083929,84.0917139,2020,01,31,31-01-2020
2506,1.0,Sri Lanka,0.0,2020-02-08,Sri Lanka,1.0,0.0,03:43:03,7.5554942,80.7137847,2020,02,08,08-02-2020
2507,1.0,Sweden,0.0,2020-02-01,Sweden,0.0,0.0,02:13:26,59.6749712,14.5208584,2020,02,01,01-02-2020
2508,1.0,US,0.0,2020-02-01,"Boston, MA",0.0,0.0,19:43:03,42.3602534,-71.0582912,2020,02,01,01-02-2020
2509,1.0,US,0.0,2020-02-01,"Los Angeles, CA",0.0,0.0,19:53:03,34.0536909,-118.2427666,2020,02,01,01-02-2020
2510,1.0,US,0.0,2020-02-05,"Madison, WI",0.0,0.0,21:53:02,43.074761,-89.3837613,2020,02,05,05-02-2020
2511,1.0,US,0.0,2020-02-01,"Orange, CA",0.0,0.0,19:53:03,45.8413676,-74.2168946,2020,02,01,01-02-2020
2512,1.0,US,0.0,2020-02-09,"Seattle, WA",1.0,0.0,07:03:04,47.6038321,-122.3300624,2020,02,09,09-02-2020
2513,1.0,US,0.0,2020-02-01,"Tempe, AZ",0.0,0.0,19:43:03,33.4255056,-111.9400125,2020,02,01,01-02-2020
2514,19665.0,Mainland China,549.0,2-6-20,Hubei,712.0,0.0,12:33,31.15172525,112.87832224656043,2020,02,06,06-02-2020
2515,970.0,Mainland China,0.0,2-6-20,Guangdong,69.0,0.0,12:43,23.1357694,113.1982688,2020,02,06,06-02-2020
2516,954.0,Mainland China,0.0,2-6-20,Zhejiang,94.0,0.0,10:53,29.0000001,119.9999999,2020,02,06,06-02-2020
2517,851.0,Mainland China,2.0,2-6-20,Henan,56.0,0.0,11:23,34.0000001,113.9999999,2020,02,06,06-02-2020
2518,711.0,Mainland China,0.0,2-6-20,Hunan,81.0,0.0,13:13,27.9995878,112.009538,2020,02,06,06-02-2020
2519,600.0,Mainland China,0.0,2-6-20,Jiangxi,37.0,0.0,2:33,28.0,116.0,2020,02,06,06-02-2020
2520,591.0,Mainland China,0.0,2-6-20,Anhui,34.0,0.0,13:33,32.0,117.0,2020,02,06,06-02-2020
2521,400.0,Mainland China,2.0,2-6-20,Chongqing,24.0,0.0,13:43,29.5585712,106.5492822,2020,02,06,06-02-2020
2522,373.0,Mainland China,0.0,2-6-20,Jiangsu,34.0,0.0,8:03,33.0000001,119.9999999,2020,02,06,06-02-2020
2523,347.0,Mainland China,0.0,2-6-20,Shandong,27.0,0.0,7:53,36.0000001,118.9999999,2020,02,06,06-02-2020
2524,321.0,Mainland China,1.0,2-6-20,Sichuan,31.0,0.0,8:03,30.5000001,102.4999999,2020,02,06,06-02-2020
2525,274.0,Mainland China,1.0,2-6-20,Beijing,31.0,0.0,3:23,39.906217,116.3912757,2020,02,06,06-02-2020
2526,257.0,Mainland China,1.0,2-6-20,Shanghai,25.0,0.0,6:53,31.2322758,121.4692071,2020,02,06,06-02-2020
2527,227.0,Mainland China,3.0,2-6-20,Heilongjiang,8.0,0.0,8:13,48.0000047,127.999992,2020,02,06,06-02-2020
2528,215.0,Mainland China,0.0,2-6-20,Fujian,14.0,0.0,11:03,26.5450001,117.842778,2020,02,06,06-02-2020
2529,173.0,Mainland China,0.0,2-6-20,Shaanxi,9.0,0.0,13:53,36.0,109.0,2020,02,06,06-02-2020
2530,168.0,Mainland China,0.0,2-6-20,Guangxi,14.0,0.0,4:13,24.0,109.0,2020,02,06,06-02-2020
2531,157.0,Mainland China,1.0,2-6-20,Hebei,13.0,0.0,13:53,39.0000001,116.0,2020,02,06,06-02-2020
2532,133.0,Mainland China,0.0,2-6-20,Yunnan,7.0,0.0,9:43,25.0,102.0,2020,02,06,06-02-2020
2533,106.0,Mainland China,1.0,2-6-20,Hainan,8.0,0.0,11:13,19.2000001,109.5999999,2020,02,06,06-02-2020
2534,91.0,Mainland China,0.0,2-6-20,Liaoning,5.0,0.0,11:13,40.9975197,122.9955469,2020,02,06,06-02-2020
2535,90.0,Mainland China,0.0,2-6-20,Shanxi,12.0,0.0,14:13,37.0,112.0,2020,02,06,06-02-2020
2536,78.0,Mainland China,1.0,2-6-20,Tianjin,2.0,0.0,6:23,39.1235635,117.1980785,2020,02,06,06-02-2020
2537,71.0,Mainland China,1.0,2-6-20,Guizhou,6.0,0.0,9:53,27.0,107.0,2020,02,06,06-02-2020
2538,62.0,Mainland China,0.0,2-5-20,Gansu,6.0,0.0,16:23,38.0000001,101.9999999,2020,02,05,05-02-2020
2539,59.0,Mainland China,0.0,2-6-20,Jilin,4.0,0.0,14:23,42.9995032,125.9816054,2020,02,06,06-02-2020
2540,46.0,Mainland China,0.0,2-6-20,Inner Mongolia,4.0,0.0,2:23,43.2443242,114.3251664,2020,02,06,06-02-2020
2541,45.0,Japan,0.0,2-6-20,Japan,1.0,0.0,2:53,36.5748441,139.2394179,2020,02,06,06-02-2020
2542,40.0,Mainland China,0.0,2-6-20,Ningxia,1.0,0.0,2:13,37.0000001,105.9999999,2020,02,06,06-02-2020
2543,36.0,Mainland China,0.0,2-6-20,Xinjiang,0.0,0.0,1:13,41.7574769,87.16738423046897,2020,02,06,06-02-2020
2544,28.0,Singapore,0.0,2-5-20,Singapore,0.0,0.0,16:33,1.357107,103.8194992,2020,02,05,05-02-2020
2545,25.0,Thailand,0.0,2-4-20,Thailand,5.0,0.0,15:33,14.8971921,100.83273,2020,02,04,04-02-2020
2546,23.0,South Korea,0.0,2-6-20,South Korea,0.0,0.0,2:53,36.638392,127.6961188,2020,02,06,06-02-2020
2547,21.0,Hong Kong,1.0,2-5-20,Hong Kong,0.0,0.0,13:13,22.2793278,114.1628131,2020,02,05,05-02-2020
2548,18.0,Mainland China,0.0,2-6-20,Qinghai,3.0,0.0,2:13,35.40709525,95.95211573241954,2020,02,06,06-02-2020
2549,13.0,Taiwan,0.0,2-6-20,Taiwan,1.0,0.0,9:03,23.9739374,120.9820179,2020,02,06,06-02-2020
2550,12.0,Germany,0.0,2-3-20,Germany,0.0,0.0,20:53,51.0834196,10.4234469,2020,02,03,03-02-2020
2551,12.0,Malaysia,0.0,2-5-20,Malaysia,0.0,0.0,15:43,4.5693754,102.2656823,2020,02,05,05-02-2020
2552,10.0,Macau,0.0,2-6-20,Macau,1.0,0.0,14:23,22.1757605,113.5514142,2020,02,06,06-02-2020
2553,10.0,Vietnam,0.0,2-6-20,Vietnam,1.0,0.0,1:13,13.2904027,108.4265113,2020,02,06,06-02-2020
2554,6.0,France,0.0,2-1-20,France,0.0,0.0,1:52,46.603354,1.8883335,2020,02,01,01-02-2020
2555,5.0,United Arab Emirates,0.0,2-2-20,United Arab Emirates,0.0,0.0,5:43,24.0002488,53.9994829,2020,02,02,02-02-2020
2556,4.0,Australia,0.0,2-6-20,New South Wales,2.0,0.0,3:13,-31.8759835,147.2869493,2020,02,06,06-02-2020
2557,4.0,Australia,0.0,2-6-20,Queensland,0.0,0.0,2:53,-22.1646782,144.5844903,2020,02,06,06-02-2020
2558,4.0,Australia,0.0,2-1-20,Victoria,0.0,0.0,18:12,-36.5986096,144.6780052,2020,02,01,01-02-2020
2559,3.0,India,0.0,2-3-20,India,0.0,0.0,21:43,22.3511148,78.6677428,2020,02,03,03-02-2020
2560,2.0,Australia,0.0,2-2-20,South Australia,0.0,0.0,22:33,-30.5343665,135.6301212,2020,02,02,02-02-2020
2561,2.0,Canada,0.0,2-5-20,British Columbia,0.0,0.0,17:33,55.001251,-125.002441,2020,02,05,05-02-2020
2562,2.0,Canada,0.0,2-4-20,"Toronto, ON",0.0,0.0,0:13,43.653963,-79.387207,2020,02,04,04-02-2020
2563,2.0,Italy,0.0,1-31-20,Italy,0.0,0.0,8:15,42.6384261,12.674297,2020,01,31,31-01-2020
2564,2.0,Philippines,1.0,2-2-20,Philippines,0.0,0.0,3:33,12.7503486,122.7312101,2020,02,02,02-02-2020
2565,2.0,Russia,0.0,1-31-20,Russia,0.0,0.0,16:13,64.6863136,97.7453061,2020,01,31,31-01-2020
2566,2.0,UK,0.0,2-1-20,UK,0.0,0.0,1:52,54.7023545,-3.2765753,2020,02,01,01-02-2020
2567,2.0,US,0.0,2-1-20,"Chicago, IL",0.0,0.0,19:43,41.8755616,-87.6244212,2020,02,01,01-02-2020
2568,2.0,US,0.0,2-3-20,"San Benito, CA",0.0,0.0,3:53,36.6248089,-121.1177379,2020,02,03,03-02-2020
2569,2.0,US,0.0,2-3-20,"Santa Clara, CA",0.0,0.0,0:43,37.2333253,-121.6846349,2020,02,03,03-02-2020
2570,1.0,Belgium,0.0,2-4-20,Belgium,0.0,0.0,15:43,50.6402809,4.6667145,2020,02,04,04-02-2020
2571,1.0,Cambodia,0.0,1-31-20,Cambodia,0.0,0.0,8:15,13.5066394,104.869423,2020,01,31,31-01-2020
2572,1.0,Canada,0.0,2-4-20,"London, ON",0.0,0.0,0:03,42.9836747,-81.2496068,2020,02,04,04-02-2020
2573,1.0,Finland,0.0,1-31-20,Finland,0.0,0.0,8:15,63.2467777,25.9209164,2020,01,31,31-01-2020
2574,1.0,Mainland China,0.0,2-1-20,Tibet,0.0,0.0,1:52,31.894343149999997,87.07813712706509,2020,02,01,01-02-2020
2575,1.0,Nepal,0.0,1-31-20,Nepal,0.0,0.0,8:15,28.1083929,84.0917139,2020,01,31,31-01-2020
2576,1.0,Spain,0.0,2-1-20,Spain,0.0,0.0,23:43,39.3262345,-4.8380649,2020,02,01,01-02-2020
2577,1.0,Sri Lanka,0.0,1-31-20,Sri Lanka,0.0,0.0,8:15,7.5554942,80.7137847,2020,01,31,31-01-2020
2578,1.0,Sweden,0.0,2-1-20,Sweden,0.0,0.0,2:13,59.6749712,14.5208584,2020,02,01,01-02-2020
2579,1.0,US,0.0,2-1-20,"Boston, MA",0.0,0.0,19:43,42.3602534,-71.0582912,2020,02,01,01-02-2020
2580,1.0,US,0.0,2-1-20,"Los Angeles, CA",0.0,0.0,19:53,34.0536909,-118.2427666,2020,02,01,01-02-2020
2581,1.0,US,0.0,2-5-20,"Madison, WI",0.0,0.0,21:53,43.074761,-89.3837613,2020,02,05,05-02-2020
2582,1.0,US,0.0,2-1-20,"Orange, CA",0.0,0.0,19:53,45.8413676,-74.2168946,2020,02,01,01-02-2020
2583,1.0,US,0.0,2-1-20,"Seattle, WA",0.0,0.0,19:43,47.6038321,-122.3300624,2020,02,01,01-02-2020
2584,1.0,US,0.0,2-1-20,"Tempe, AZ",0.0,0.0,19:43,33.4255056,-111.9400125,2020,02,01,01-02-2020
2585,549.0,Mainland China,24.0,1-24-2020,Hubei,31.0,0.0,,31.15172525,112.87832224656043,2020,01,24,24-01-2020
2586,53.0,Mainland China,0.0,1-24-2020,Guangdong,2.0,0.0,,23.1357694,113.1982688,2020,01,24,24-01-2020
2587,43.0,Mainland China,0.0,1-24-2020,Zhejiang,1.0,0.0,,29.0000001,119.9999999,2020,01,24,24-01-2020
2588,26.0,Mainland China,0.0,1-24-2020,Beijing,0.0,22.0,,39.906217,116.3912757,2020,01,24,24-01-2020
2589,20.0,Mainland China,0.0,1-24-2020,Shanghai,0.0,0.0,,31.2322758,121.4692071,2020,01,24,24-01-2020
2590,24.0,Mainland China,0.0,1-24-2020,Hunan,0.0,0.0,,27.9995878,112.009538,2020,01,24,24-01-2020
2591,15.0,Mainland China,0.0,1-24-2020,Anhui,0.0,4.0,,32.0,117.0,2020,01,24,24-01-2020
2592,27.0,Mainland China,0.0,1-24-2020,Chongqing,0.0,13.0,,29.5585712,106.5492822,2020,01,24,24-01-2020
2593,15.0,Mainland China,0.0,1-24-2020,Sichuan,0.0,4.0,,30.5000001,102.4999999,2020,01,24,24-01-2020
2594,9.0,Mainland China,0.0,1-24-2020,Shandong,0.0,0.0,,36.0000001,118.9999999,2020,01,24,24-01-2020
2595,13.0,Mainland China,0.0,1-24-2020,Guangxi,0.0,0.0,,24.0,109.0,2020,01,24,24-01-2020
2596,5.0,Mainland China,0.0,1-24-2020,Fujian,0.0,2.0,,26.5450001,117.842778,2020,01,24,24-01-2020
2597,9.0,Mainland China,0.0,1-24-2020,Jiangsu,0.0,0.0,,33.0000001,119.9999999,2020,01,24,24-01-2020
2598,9.0,Mainland China,0.0,1-24-2020,Henan,0.0,0.0,,34.0000001,113.9999999,2020,01,24,24-01-2020
2599,8.0,Mainland China,0.0,1-24-2020,Hainan,0.0,32.0,,19.2000001,109.5999999,2020,01,24,24-01-2020
2600,5.0,Mainland China,0.0,1-24-2020,Tianjin,0.0,0.0,,39.1235635,117.1980785,2020,01,24,24-01-2020
2601,7.0,Mainland China,0.0,1-24-2020,Jiangxi,0.0,0.0,,28.0,116.0,2020,01,24,24-01-2020
2602,3.0,Mainland China,0.0,1-24-2020,Shaanxi,0.0,0.0,,36.0,109.0,2020,01,24,24-01-2020
2603,3.0,Mainland China,0.0,1-24-2020,Guizhou,0.0,0.0,,27.0,107.0,2020,01,24,24-01-2020
2604,4.0,Mainland China,0.0,1-24-2020,Liaoning,0.0,0.0,,40.9975197,122.9955469,2020,01,24,24-01-2020
2605,2.0,Hong Kong,0.0,1-24-2020,Hong Kong,0.0,36.0,,22.2793278,114.1628131,2020,01,24,24-01-2020
2606,4.0,Mainland China,1.0,1-24-2020,Heilongjiang,0.0,0.0,,48.0000047,127.999992,2020,01,24,24-01-2020
2607,2.0,Macau,0.0,1-24-2020,Macau,0.0,0.0,,22.1757605,113.5514142,2020,01,24,24-01-2020
2608,2.0,Mainland China,0.0,1-24-2020,Xinjiang,0.0,0.0,,41.7574769,87.16738423046897,2020,01,24,24-01-2020
2609,2.0,Mainland China,0.0,1-24-2020,Gansu,0.0,0.0,,38.0000001,101.9999999,2020,01,24,24-01-2020
2610,2.0,Mainland China,0.0,1-24-2020,Yunnan,0.0,0.0,,25.0,102.0,2020,01,24,24-01-2020
2611,1.0,Taiwan,0.0,1-24-2020,Taiwan,0.0,0.0,,23.9739374,120.9820179,2020,01,24,24-01-2020
2612,1.0,Mainland China,0.0,1-24-2020,Shanxi,0.0,0.0,,37.0,112.0,2020,01,24,24-01-2020
2613,3.0,Mainland China,0.0,1-24-2020,Jilin,0.0,0.0,,42.9995032,125.9816054,2020,01,24,24-01-2020
2614,2.0,Mainland China,1.0,1-24-2020,Hebei,0.0,0.0,,39.0000001,116.0,2020,01,24,24-01-2020
2615,1.0,Mainland China,0.0,1-24-2020,Ningxia,0.0,0.0,,37.0000001,105.9999999,2020,01,24,24-01-2020
2616,1.0,Mainland China,0.0,1-24-2020,Inner Mongolia,0.0,2.0,,43.2443242,114.3251664,2020,01,24,24-01-2020
2617,1.0,US,0.0,1-24-2020,Washington,0.0,0.0,,38.8948932,-77.0365529,2020,01,24,24-01-2020
2618,2.0,Japan,0.0,1-24-2020,Japan,0.0,0.0,,36.5748441,139.2394179,2020,01,24,24-01-2020
2619,4.0,Thailand,0.0,1-24-2020,Thailand,0.0,0.0,,14.8971921,100.83273,2020,01,24,24-01-2020
2620,1.0,South Korea,0.0,1-24-2020,South Korea,0.0,0.0,,36.638392,127.6961188,2020,01,24,24-01-2020
2621,1.0,Singapore ,0.0,1-24-2020,Singapore ,0.0,0.0,,1.357107,103.8194992,2020,01,24,24-01-2020
